FBgn0025874,GO:0005634,GO:0005737,GO:0005876,GO:0003676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0032499,GO:0005575,GO:0003674,GO:0010508,,GO:0008285,GO:0048260,,,GO:0016322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0033401,GO:0003674,GO:0006891,GO:0019233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0036536,GO:0003674,GO:0008150,GO:0005575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0024183,GO:0003729,GO:0016246,,GO:0005634,GO:0070828,GO:0005700,GO:0005737,,GO:0005829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0000455,GO:0006508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0021825,,GO:0007018,GO:0003674,GO:0007051,,GO:0005739,GO:0008090,GO:0031982,GO:0008283,GO:0007067,GO:0022008,GO:0051028,,GO:0007602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028375,GO:0016021,GO:0004659,GO:0016020,,GO:0005739,GO:0012505,,,GO:0035167,GO:0045610,GO:0046578,GO:0005783,GO:0008592,GO:0046425,GO:0043408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027929,GO:0003674,GO:0042742,GO:0005576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028684,GO:0005838,,GO:0016887,GO:0043161,GO:0016787,,GO:0005737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027617,GO:0003729,GO:0000166,GO:0003676,GO:0000413,,GO:0006457,,GO:0000398,,GO:0022008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0016078,GO:0005886,GO:0008354,,GO:0016311,,,,GO:0016791,,GO:0009880,,GO:0050829,,GO:0045177,GO:0007424,GO:0005918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027615,,GO:0005740,,GO:0016021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0010621,GO:0042623,GO:0006457,,,,GO:0005875,GO:0022008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0021795,,,,GO:0016021,GO:0005783,,GO:0012505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0020392,,,GO:0007391,GO:0019233,GO:0022008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0022023,,GO:0006413,,GO:0005829,GO:0022008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0021944,,GO:0006783,GO:0005739,GO:0055114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0261560,GO:0019731,,GO:0006955,GO:0001558,,,GO:0006641,GO:0042594,GO:0006979,,,GO:0009617,GO:0007520,GO:0007525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0021761,GO:0005643,GO:0006913,,GO:0005635,GO:0005515,GO:0005737,GO:0003682,GO:0005634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0263855,GO:0000776,,GO:0004674,GO:0004672,GO:0006468,,GO:0007096,,GO:0007140,GO:0005737,,,,,GO:0010965,GO:0031937,GO:0022008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0261458,,GO:0048477,GO:0048749,GO:0008154,GO:0008360,GO:0003779,,GO:0007015,GO:0000902,,,GO:0005737,,,GO:0042052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0011327,GO:0016579,GO:0005838,,GO:0043161,GO:0006511,GO:0022008,GO:0000502,GO:0005634,GO:0005737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0004507,,,GO:0043234,,GO:0005980,,GO:0050829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028737,,GO:0005829,,GO:0006414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0259749,GO:0007417,GO:0007424,GO:0035151,GO:0005575,,,,GO:0030198,,GO:0007391,,GO:0040003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0041102,GO:0005634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0034081,GO:0003674,,GO:0015992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0010288,GO:0016579,,GO:0006511,GO:0005875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027611,,,GO:0030246,GO:0005576,GO:0004559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027610,GO:0005739,,,,,,,,,,,,GO:0015116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027609,,GO:0043161,GO:0046668,,,GO:0004842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0003249,,,GO:0009589,GO:0007602,GO:0016021,GO:0007186,,GO:0007601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027607,GO:0003674,GO:0005575,GO:0008150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0041150,GO:0016021,GO:0055085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027602,,GO:0003676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027601,GO:0003824,,GO:0071616,GO:0009062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027930,GO:0006508,,GO:0009620,GO:0035006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0000077,GO:0007498,GO:0007398,GO:0003674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027600,,GO:0005576,GO:0006030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028699,GO:0016020,,GO:0008519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027598,GO:0001745,GO:0007015,GO:0048749,,GO:0048260,,GO:0032465,,,GO:0045171,GO:0043063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0016059,GO:0001700,GO:0005829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027597,GO:0016491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027596,GO:0048812,GO:0005737,,GO:0005634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0261285,,,GO:0007297,GO:0007303,GO:0030036,,,,,GO:0022416,,GO:0007476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0015324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0261547,,,GO:0031594,GO:0046928,,GO:0007480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028500,GO:0050808,GO:0007411,,GO:0005794,,GO:0016023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027592,GO:0006367,GO:0001104,,GO:0006357,GO:0006366,GO:0030707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028499,GO:0005975,GO:0005739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0000108,GO:0005886,GO:0005576,GO:0005515,,GO:0046914,GO:0007422,GO:0048812,GO:0048678,GO:0050808,,GO:1901215,GO:0007611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0019960,GO:0003674,GO:0005739,GO:0005743,GO:0022008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027590,GO:0005737,,GO:0006749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027589,GO:0016021,GO:0071805,GO:0005267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0026411,GO:0007480,,GO:0043565,,GO:0045892,GO:0045893,GO:0048749,GO:0010468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027588,GO:0005975,GO:0030246,GO:0004553,GO:0005576,GO:0005875,GO:0012505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027587,GO:0006468,GO:0004672,GO:0007155,GO:0008360,,,,GO:0000398,GO:0022008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0010470,,,,GO:0006457,,,,GO:0005783,GO:0007444,GO:0008587,GO:0008593,GO:0022416,GO:0012505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027556,GO:0003674,GO:0008150,GO:0005886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027506,GO:0005575,GO:0004725,GO:0016311,GO:0048477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027498,GO:0005575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028468,GO:0048477,GO:0055085,GO:0016021,GO:0005215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027497,,GO:0005794,GO:0005829,GO:0009306,GO:0004672,GO:0006468,GO:0042127,GO:0008361,GO:0006888,GO:0012505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027495,,GO:0005634,GO:0010629,GO:0005737,GO:0042051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0001139,GO:0007399,GO:0070491,GO:0008134,GO:0005515,GO:0000122,GO:0003714,,GO:0005634,GO:0045892,GO:0003677,GO:0030178,,GO:0007015,GO:0048813,GO:0043234,,GO:0006355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027492,GO:0007165,,,GO:0007059,GO:0051225,GO:0019233,,GO:0051726,GO:0006914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028467,GO:0005575,GO:0006511,GO:0016567,GO:0000151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027537,,,,,GO:0034613,,GO:0005515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027091,,,,,GO:0005737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027535,GO:0008375,GO:0016021,GO:0015012,GO:0008101,GO:0016055,,GO:0007224,GO:0005783,GO:0005794,,,,GO:0030201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0262714,GO:0006355,GO:0070822,GO:0005654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028671,,,,GO:0045202,,,GO:0051452,GO:0008021,,GO:0019233,GO:0009416,GO:0009881,GO:0005886,,,GO:0048749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027532,GO:0008150,GO:0003674,GO:0005575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0015527,,GO:0005575,GO:0003723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027529,GO:0010529,,GO:0048471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027528,GO:0006508,,GO:0048477,GO:2000737,GO:0005886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027527,GO:0003674,GO:0008150,GO:0005887,GO:0012505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027526,GO:0005634,GO:0006470,GO:0004722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027525,GO:0003674,GO:0006364,GO:0016049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0000721,GO:0004690,,,,,GO:0006468,GO:0004674,GO:0007631,GO:0008016,,GO:0005886,,,,,GO:0019233,GO:0005829,GO:0030510,GO:0005737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0026702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0086129,GO:0005575,,GO:0005634,GO:0003676,GO:0006915,,,GO:0004842,GO:0022008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027835,GO:0005634,GO:0000792,,GO:0005701,,GO:0007059,GO:0030261,GO:0031507,,,GO:0045727,GO:0030529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0021847,GO:0019233,GO:0022008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027518,GO:0035859,,,GO:0005764,,GO:0030307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028695,,GO:0005838,GO:0043161,GO:0042176,GO:0030234,,GO:0000502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028670,,,,,GO:0005886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0000709,,GO:0010004,GO:0003779,,,GO:0030239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027515,GO:0004722,GO:0006470,GO:0008360,GO:0007155,GO:0043169,GO:0005737,GO:0005634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0011606,,GO:0007131,GO:0005819,GO:0005634,GO:0005737,GO:0007140,,,GO:0007338,GO:0005875,GO:0008017,,GO:0003777,GO:0007018,,GO:0051233,GO:0051231,GO:0007052,GO:0007088,,GO:0007059,,GO:0007067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027513,,GO:0098534,GO:0007099,,GO:0055059,,GO:0005813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027512,GO:0005737,GO:0006513,GO:0004842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0050085,,,GO:0006974,GO:0005634,,,GO:0005694,GO:0005701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0067864,GO:0016333,GO:0016334,GO:0005635,GO:0005737,,,GO:0045196,,GO:0005886,,,GO:0007043,GO:0005918,GO:0002009,,GO:0007163,,,GO:0001736,GO:0034332,,,GO:0005875,GO:0035088,GO:0035209,,,,GO:0005912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027507,GO:0008150,GO:0005737,GO:0016301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028476,GO:0006511,GO:0005634,GO:0016579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0000146,GO:0048477,,GO:0046011,,,GO:0005737,GO:0006446,,,,,,GO:0016246,GO:0006342,,,GO:0003723,GO:0010529,GO:0005875,,GO:0000398,,GO:0050829,GO:0045089,,GO:0035282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027504,GO:0004672,GO:0006468,GO:0005575,,GO:0040029,,GO:0046579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028474,GO:0003729,GO:0000166,GO:0003676,,GO:0005634,,GO:0000398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028473,,GO:0005730,GO:0090307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027500,,GO:0005813,,GO:0030953,GO:0051297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027584,GO:0008150,GO:0005575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027583,GO:0005575,GO:0016491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0004181,GO:0045297,GO:0005576,,GO:0032504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0261609,,GO:0005829,GO:0006413,,,GO:0005875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027580,GO:0006090,GO:0005759,,,,,GO:0046872,,GO:0003677,,GO:0005875,GO:0005739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0086443,GO:0005737,,,GO:0003676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027579,GO:0005741,GO:0008654,,GO:0007009,GO:0005886,,GO:0035324,GO:0005739,GO:0005783,GO:0034587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0027578,,GO:0006508,GO:0005576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBgn0028490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
